;annee;saison;mois_sin;mois_cos;jour_sin;jour_cos;demande_puissance_max_du_jour;thermique;nucleaire;eolien;solaire;hydraulique;pompage;bioenergies;ech.physiques;production_brute;production_nette;date;heure;pic_conso_autre_releve;TMoy;deltaPuissance;manquePuissance;manquePuissance_codee
0;2013;0;0.49999999999999994;0.8660254037844387;0.20129852008866006;0.9795299412524945;61760.0;3640.0;53925.0;1769.0;0.0;10111.0;-8.0;702.0;-8410.0;70147.0;61729.0;2013-01-01;19;61771.0;7.3;8387.0;False;0
1;2013;0;0.49999999999999994;0.8660254037844387;0.39435585511331855;0.9189578116202306;74493.0;5877.0;57578.0;1610.0;0.0;13524.0;-4.0;699.0;-4817.0;79288.0;74467.0;2013-01-02;19;74505.0;5.6;4795.0;False;0
2;2013;0;0.49999999999999994;0.8660254037844387;0.5712682150947923;0.8207634412072763;74638.0;7115.0;55987.0;1404.0;0.0;13061.0;-4.0;733.0;-3691.0;78300.0;74605.0;2013-01-03;19;74649.0;7.1;3662.0;False;0
3;2013;0;0.49999999999999994;0.8660254037844387;0.72479278722912;0.6889669190756866;72451.0;5830.0;57364.0;918.0;0.0;12351.0;-4.0;762.0;-4801.0;77225.0;72420.0;2013-01-04;19;72463.0;8.1;4774.0;False;0
4;2013;0;0.49999999999999994;0.8660254037844387;0.8486442574947509;0.5289640103269624;67356.0;3681.0;56741.0;769.0;0.0;14235.0;-9.0;771.0;-8864.0;76197.0;67324.0;2013-01-05;19;67368.0;7.5;8841.0;False;0
5;2013;0;0.49999999999999994;0.8660254037844387;0.9377521321470804;0.3473052528448203;66514.0;3596.0;56004.0;518.0;0.0;11169.0;-12.0;764.0;-5558.0;72051.0;66481.0;2013-01-06;19;66525.0;6.7;5537.0;False;0
6;2013;0;0.49999999999999994;0.8660254037844387;0.9884683243281114;0.1514277775045767;78796.0;10765.0;56714.0;297.0;0.0;14685.0;-4.0;719.0;-4418.0;83180.0;78758.0;2013-01-07;19;78805.0;5.9;4384.0;False;0
7;2013;0;0.49999999999999994;0.8660254037844387;0.9987165071710528;-0.05064916883871264;81363.0;11433.0;57777.0;541.0;0.0;15828.0;-3.0;722.0;-4963.0;86301.0;81335.0;2013-01-08;19;81373.0;4.5;4938.0;False;0
8;2013;0;0.49999999999999994;0.8660254037844387;0.9680771188662043;-0.2506525322587204;81996.0;9438.0;58642.0;340.0;0.0;15487.0;-3.0;739.0;-2682.0;84646.0;81961.0;2013-01-09;19;82006.0;4.1;2650.0;False;0
9;2013;0;0.49999999999999994;0.8660254037844387;0.8978045395707416;-0.4403941515576344;79651.0;9191.0;58498.0;1758.0;0.0;13408.0;-39.0;754.0;-3951.0;83609.0;79619.0;2013-01-10;19;79662.0;6.3;3958.0;False;0
10;2013;0;0.49999999999999994;0.8660254037844387;0.7907757369376989;-0.6121059825476626;77269.0;9537.0;58982.0;848.0;0.0;13258.0;-4.0;782.0;-6166.0;83407.0;77237.0;2013-01-11;19;77279.0;6.0;6138.0;False;0
11;2013;0;0.49999999999999994;0.8660254037844387;0.6513724827222223;-0.758758122692791;72076.0;7191.0;58925.0;1064.0;0.0;11740.0;-4.0;800.0;-7667.0;79720.0;72049.0;2013-01-12;19;72087.0;4.3;7644.0;False;0
12;2013;0;0.49999999999999994;0.8660254037844387;0.48530196253108104;-0.8743466161445821;72700.0;7162.0;59024.0;1456.0;0.0;10131.0;-4.0;785.0;-5886.0;78558.0;72668.0;2013-01-13;19;72712.0;3.6;5858.0;False;0
13;2013;0;0.49999999999999994;0.8660254037844387;0.29936312297335804;-0.9541392564000488;87320.0;11504.0;59014.0;2876.0;0.0;14657.0;-3.0;759.0;-1525.0;88810.0;87282.0;2013-01-14;19;87328.0;1.7;1490.0;False;0
14;2013;0;0.49999999999999994;0.8660254037844387;0.10116832198743272;-0.994869323391895;87721.0;12353.0;59027.0;1707.0;0.0;14940.0;-4.0;733.0;-1068.0;88760.0;87688.0;2013-01-15;19;87732.0;2.2;1039.0;False;0
15;2013;0;0.49999999999999994;0.8660254037844387;-0.10116832198743204;-0.9948693233918952;89598.0;13349.0;57430.0;1067.0;0.0;14511.0;-4.0;736.0;2473.0;87093.0;89562.0;2013-01-16;19;89607.0;0.1;-2505.0;True;1
16;2013;0;0.49999999999999994;0.8660254037844387;-0.2993631229733582;-0.9541392564000488;92620.0;14576.0;57806.0;940.0;0.0;14700.0;-4.0;713.0;3848.0;88735.0;92579.0;2013-01-17;19;92630.0;-1.9;-3885.0;True;1
17;2013;0;0.49999999999999994;0.8660254037844387;-0.4853019625310808;-0.8743466161445822;92176.0;14905.0;58621.0;1401.0;483.0;13971.0;-11.0;708.0;2061.0;90089.0;92139.0;2013-01-18;12;92188.0;-1.6;-2087.0;True;1
18;2013;0;0.49999999999999994;0.8660254037844387;-0.651372482722222;-0.7587581226927911;82856.0;9843.0;58583.0;2198.0;249.0;13799.0;-11.0;726.0;-2571.0;85398.0;82816.0;2013-01-19;13;82866.0;1.3;2542.0;False;0
19;2013;0;0.49999999999999994;0.8660254037844387;-0.7907757369376986;-0.6121059825476627;79969.0;9034.0;58042.0;1001.0;0.0;14368.0;-12.0;675.0;-3169.0;83120.0;79939.0;2013-01-20;19;79979.0;1.4;3151.0;False;0
20;2013;0;0.49999999999999994;0.8660254037844387;-0.8978045395707417;-0.44039415155763423;87715.0;13272.0;57579.0;1849.0;0.0;14978.0;-4.0;659.0;-656.0;88337.0;87677.0;2013-01-21;19;87724.0;2.5;622.0;False;0
21;2013;0;0.49999999999999994;0.8660254037844387;-0.9680771188662041;-0.2506525322587213;87306.0;13839.0;57829.0;1622.0;0.0;14954.0;-3.0;665.0;-1640.0;88909.0;87266.0;2013-01-22;19;87317.0;3.1;1603.0;False;0
22;2013;0;0.49999999999999994;0.8660254037844387;-0.9987165071710528;-0.05064916883871355;86611.0;14064.0;58034.0;716.0;0.0;14394.0;-3.0;700.0;-1335.0;87908.0;86570.0;2013-01-23;19;86621.0;2.7;1297.0;False;0
23;2013;0;0.49999999999999994;0.8660254037844387;-0.9884683243281114;0.15142777750457667;87837.0;14111.0;58042.0;1540.0;0.0;15365.0;-3.0;717.0;-1965.0;89775.0;87807.0;2013-01-24;19;87851.0;1.8;1938.0;False;0
24;2013;0;0.49999999999999994;0.8660254037844387;-0.9377521321470804;0.3473052528448203;88424.0;13314.0;58847.0;2058.0;0.0;14816.0;-3.0;741.0;-1380.0;89776.0;88393.0;2013-01-25;19;88435.0;-0.2;1352.0;False;0
25;2013;0;0.49999999999999994;0.8660254037844387;-0.8486442574947509;0.5289640103269624;79891.0;11010.0;58542.0;2807.0;0.0;8471.0;-4.0;748.0;-1721.0;81578.0;79853.0;2013-01-26;0;79901.0;2.1;1687.0;False;0
26;2013;0;0.49999999999999994;0.8660254037844387;-0.72479278722912;0.6889669190756865;74282.0;8569.0;57959.0;3377.0;0.0;9036.0;-265.0;730.0;-5155.0;79671.0;74251.0;2013-01-27;0;74296.0;5.3;5389.0;False;0
27;2013;0;0.49999999999999994;0.8660254037844387;-0.5712682150947924;0.8207634412072763;81588.0;11138.0;57720.0;5468.0;0.0;13164.0;-4.0;727.0;-6661.0;88217.0;81552.0;2013-01-28;19;81599.0;6.5;6629.0;False;0
28;2013;0;0.49999999999999994;0.8660254037844387;-0.3943558551133187;0.9189578116202306;78563.0;10332.0;56397.0;5400.0;0.0;13480.0;-4.0;736.0;-7812.0;86345.0;78529.0;2013-01-29;19;78575.0;9.1;7782.0;False;0
29;2013;0;0.49999999999999994;0.8660254037844387;-0.20129852008866114;0.9795299412524943;74596.0;7338.0;55973.0;4374.0;0.0;14841.0;-3.0;748.0;-8709.0;83274.0;74562.0;2013-01-30;19;74606.0;10.9;8678.0;False;0
30;2013;0;0.49999999999999994;0.8660254037844387;-2.4492935982947064e-16;1.0;74794.0;7510.0;57049.0;4217.0;0.0;14018.0;-4.0;754.0;-8785.0;83548.0;74759.0;2013-01-31;19;74804.0;9.2;8754.0;False;0
31;2013;0;0.8660254037844386;0.5000000000000001;0.20129852008866006;0.9795299412524945;73306.0;5877.0;56969.0;2865.0;0.0;14553.0;-11.0;766.0;-7745.0;81030.0;73274.0;2013-02-01;19;73319.0;9.3;7724.0;False;0
32;2013;0;0.8660254037844386;0.5000000000000001;0.39435585511331855;0.9189578116202306;72968.0;4603.0;56036.0;4372.0;0.0;14210.0;-27.0;732.0;-6989.0;79953.0;72937.0;2013-02-02;19;72981.0;5.5;6985.0;False;0
33;2013;0;0.8660254037844386;0.5000000000000001;0.5712682150947923;0.8207634412072763;72889.0;5976.0;55642.0;4552.0;0.0;13758.0;-27.0;752.0;-7792.0;80680.0;72861.0;2013-02-03;19;72903.0;3.6;7791.0;False;0
34;2013;0;0.8660254037844386;0.5000000000000001;0.72479278722912;0.6889669190756866;78498.0;8334.0;55883.0;3935.0;0.0;14934.0;-12.0;731.0;-5341.0;83817.0;78464.0;2013-02-04;19;78513.0;8.0;5319.0;False;0
35;2013;0;0.8660254037844386;0.5000000000000001;0.8486442574947509;0.5289640103269624;82193.0;10124.0;54637.0;4404.0;0.0;16432.0;-12.0;724.0;-4154.0;86321.0;82155.0;2013-02-05;19;82203.0;6.2;4128.0;False;0
36;2013;0;0.8660254037844386;0.5000000000000001;0.9377521321470804;0.3473052528448203;84763.0;11203.0;55185.0;4502.0;0.0;14521.0;-10.0;718.0;-1393.0;86129.0;84726.0;2013-02-06;19;84778.0;4.5;1366.0;False;0
37;2013;0;0.8660254037844386;0.5000000000000001;0.9884683243281114;0.1514277775045767;86341.0;12879.0;55200.0;1786.0;0.0;16002.0;-58.0;742.0;-247.0;86609.0;86304.0;2013-02-07;19;86350.0;3.4;268.0;False;0
38;2013;0;0.8660254037844386;0.5000000000000001;0.9987165071710528;-0.05064916883871264;82528.0;11671.0;56302.0;1360.0;0.0;15276.0;-53.0;731.0;-2787.0;85340.0;82500.0;2013-02-08;19;82535.0;2.6;2812.0;False;0
39;2013;0;0.8660254037844386;0.5000000000000001;0.9680771188662043;-0.2506525322587204;78392.0;9359.0;54273.0;709.0;0.0;16330.0;-28.0;742.0;-3023.0;81413.0;78362.0;2013-02-09;19;78398.0;1.9;3021.0;False;0
40;2013;0;0.8660254037844386;0.5000000000000001;0.8978045395707416;-0.4403941515576344;77214.0;7526.0;56034.0;4589.0;0.0;13762.0;-27.0;756.0;-5461.0;82667.0;77179.0;2013-02-10;19;77227.0;2.4;5453.0;False;0
41;2013;0;0.8660254037844386;0.5000000000000001;0.7907757369376989;-0.6121059825476626;83297.0;11084.0;56538.0;675.0;0.0;14668.0;-11.0;733.0;-423.0;83698.0;83264.0;2013-02-11;19;83301.0;3.7;401.0;False;0
42;2013;0;0.8660254037844386;0.5000000000000001;0.6513724827222223;-0.758758122692791;85846.0;12880.0;55828.0;871.0;0.0;16287.0;-28.0;725.0;-747.0;86591.0;85816.0;2013-02-12;19;85851.0;2.7;745.0;False;0
43;2013;0;0.8660254037844386;0.5000000000000001;0.48530196253108104;-0.8743466161445821;85952.0;11865.0;56343.0;1079.0;0.0;15621.0;-26.0;713.0;328.0;85621.0;85923.0;2013-02-13;19;85959.0;2.1;-331.0;True;1
44;2013;0;0.8660254037844386;0.5000000000000001;0.29936312297335804;-0.9541392564000488;83109.0;11467.0;56607.0;2006.0;0.0;15002.0;-28.0;732.0;-2709.0;85814.0;83077.0;2013-02-14;19;83118.0;3.6;2705.0;False;0
45;2013;0;0.8660254037844386;0.5000000000000001;0.10116832198743272;-0.994869323391895;79253.0;10605.0;56823.0;985.0;463.0;13302.0;-11.0;726.0;-3684.0;82904.0;79209.0;2013-02-15;9;79261.0;5.8;3651.0;False;0
46;2013;0;0.8660254037844386;0.5000000000000001;-0.10116832198743204;-0.9948693233918952;71345.0;8945.0;55615.0;240.0;933.0;11201.0;-27.0;747.0;-6350.0;77681.0;71304.0;2013-02-16;10;71350.0;4.5;6336.0;False;0
47;2013;0;0.8660254037844386;0.5000000000000001;-0.2993631229733582;-0.9541392564000488;70850.0;6644.0;55573.0;2403.0;0.0;11929.0;-29.0;711.0;-6420.0;77260.0;70811.0;2013-02-17;19;70858.0;3.5;6410.0;False;0
48;2013;0;0.8660254037844386;0.5000000000000001;-0.4853019625310808;-0.8743466161445822;78262.0;11549.0;55830.0;1488.0;610.0;13002.0;-10.0;664.0;-4915.0;83143.0;78218.0;2013-02-18;9;78266.0;4.0;4881.0;False;0
49;2013;0;0.8660254037844386;0.5000000000000001;-0.651372482722222;-0.7587581226927911;82012.0;12458.0;55873.0;633.0;425.0;12925.0;-11.0;722.0;-1054.0;83036.0;81971.0;2013-02-19;9;82017.0;3.9;1024.0;False;0
50;2013;0;0.8660254037844386;0.5000000000000001;-0.7907757369376986;-0.6121059825476627;80756.0;11059.0;54489.0;1628.0;457.0;13669.0;-12.0;696.0;-1278.0;81998.0;80708.0;2013-02-20;9;80764.0;4.1;1242.0;False;0
51;2013;0;0.8660254037844386;0.5000000000000001;-0.8978045395707417;-0.44039415155763423;86153.0;12603.0;54478.0;3470.0;0.0;16796.0;-11.0;724.0;-1945.0;88071.0;86115.0;2013-02-21;19;86165.0;1.6;1918.0;False;0
52;2013;0;0.8660254037844386;0.5000000000000001;-0.9680771188662041;-0.2506525322587213;86032.0;12800.0;54483.0;3718.0;0.0;15759.0;-41.0;749.0;-1472.0;87509.0;85996.0;2013-02-22;19;86046.0;-0.5;1477.0;False;0
53;2013;0;0.8660254037844386;0.5000000000000001;-0.9987165071710528;-0.05064916883871355;85410.0;14487.0;52496.0;2305.0;0.0;15058.0;-51.0;759.0;317.0;85105.0;85371.0;2013-02-23;19;85419.0;-1.6;-305.0;True;1
54;2013;0;0.8660254037844386;0.5000000000000001;-0.9884683243281114;0.15142777750457667;82651.0;12379.0;52537.0;2478.0;0.0;14480.0;-36.0;719.0;58.0;82593.0;82615.0;2013-02-24;19;82659.0;-0.4;-58.0;True;1
55;2013;0;0.8660254037844386;0.5000000000000001;-0.9377521321470804;0.3473052528448203;87911.0;15098.0;52503.0;1090.0;0.0;14685.0;-12.0;724.0;3790.0;84100.0;87878.0;2013-02-25;19;87917.0;0.9;-3811.0;True;1
56;2013;0;0.8660254037844386;0.5000000000000001;-0.8486442574947509;0.5289640103269624;86135.0;14916.0;52528.0;2108.0;0.0;13400.0;-13.0;722.0;2441.0;83674.0;86102.0;2013-02-26;19;86143.0;1.7;-2461.0;True;1
57;2013;0;0.8660254037844386;0.5000000000000001;-0.72479278722912;0.6889669190756865;84683.0;14448.0;53304.0;1585.0;0.0;14037.0;-12.0;730.0;554.0;84104.0;84646.0;2013-02-27;19;84689.0;2.6;-579.0;True;1
58;2013;0;0.8660254037844386;0.5000000000000001;-0.5712682150947924;0.8207634412072763;82911.0;12574.0;53677.0;742.0;0.0;13866.0;-11.0;744.0;1290.0;81603.0;82882.0;2013-02-28;19;82918.0;3.1;-1308.0;True;1
59;2013;0;1.0;6.123233995736766e-17;0.20129852008866006;0.9795299412524945;82994.0;14800.0;51627.0;1028.0;499.0;13320.0;-4.0;723.0;951.0;81997.0;82944.0;2013-03-01;10;83005.0;3.5;-997.0;True;1
60;2013;0;1.0;6.123233995736766e-17;0.39435585511331855;0.9189578116202306;76012.0;11857.0;50481.0;691.0;0.0;13323.0;-11.0;732.0;-1095.0;77084.0;75978.0;2013-03-02;19;76021.0;3.4;1072.0;False;0
61;2013;0;1.0;6.123233995736766e-17;0.5712682150947923;0.8207634412072763;72861.0;10844.0;51536.0;544.0;0.0;8537.0;-68.0;745.0;689.0;72206.0;72827.0;2013-03-03;0;72869.0;3.9;-655.0;True;1
62;2013;0;1.0;6.123233995736766e-17;0.72479278722912;0.6889669190756866;78375.0;11501.0;52121.0;2802.0;689.0;10227.0;-2.0;679.0;305.0;78019.0;78322.0;2013-03-04;9;78384.0;6.9;-356.0;True;1
63;2013;0;1.0;6.123233995736766e-17;0.8486442574947509;0.5289640103269624;73311.0;9169.0;51890.0;2902.0;421.0;10740.0;-3.0;693.0;-2550.0;75815.0;73262.0;2013-03-05;9;73320.0;10.1;2504.0;False;0
64;2013;0;1.0;6.123233995736766e-17;0.9377521321470804;0.3473052528448203;71553.0;9816.0;53206.0;902.0;0.0;10775.0;-3.0;724.0;-3900.0;75423.0;71520.0;2013-03-06;19;71564.0;10.6;3870.0;False;0
65;2013;0;1.0;6.123233995736766e-17;0.9884683243281114;0.1514277775045767;68854.0;8280.0;51134.0;1164.0;0.0;12831.0;-3.0;713.0;-5306.0;74122.0;68813.0;2013-03-07;19;68864.0;11.3;5268.0;False;0
66;2013;0;1.0;6.123233995736766e-17;0.9987165071710528;-0.05064916883871264;66643.0;7894.0;51108.0;1943.0;1175.0;11089.0;-3.0;700.0;-7309.0;73909.0;66597.0;2013-03-08;12;66656.0;11.3;7266.0;False;0
67;2013;0;1.0;6.123233995736766e-17;0.9680771188662043;-0.2506525322587204;60619.0;5865.0;49399.0;2127.0;0.0;8176.0;-5.0;742.0;-5725.0;66309.0;60579.0;2013-03-09;0;60627.0;10.4;5690.0;False;0
68;2013;0;1.0;6.123233995736766e-17;0.8978045395707416;-0.4403941515576344;61960.0;5037.0;50999.0;1537.0;0.0;11200.0;-46.0;680.0;-7469.0;69453.0;61938.0;2013-03-10;20;61974.0;8.3;7493.0;False;0
69;2013;0;1.0;6.123233995736766e-17;0.7907757369376989;-0.6121059825476626;76601.0;8765.0;52099.0;3816.0;0.0;14073.0;-4.0;681.0;-2867.0;79434.0;76563.0;2013-03-11;19;76612.0;6.0;2833.0;False;0
70;2013;0;1.0;6.123233995736766e-17;0.6513724827222223;-0.758758122692791;81562.0;12300.0;52517.0;2506.0;0.0;12961.0;-4.0;671.0;576.0;80955.0;81527.0;2013-03-12;19;81575.0;2.9;-607.0;True;1
71;2013;0;1.0;6.123233995736766e-17;0.48530196253108104;-0.8743466161445821;84814.0;13806.0;52824.0;1249.0;0.0;14968.0;-4.0;645.0;1291.0;83492.0;84779.0;2013-03-13;19;84825.0;1.0;-1322.0;True;1
72;2013;0;1.0;6.123233995736766e-17;0.29936312297335804;-0.9541392564000488;82771.0;12495.0;51752.0;1764.0;0.0;14261.0;-3.0;646.0;1826.0;80918.0;82741.0;2013-03-14;19;82780.0;1.9;-1853.0;True;1
73;2013;0;1.0;6.123233995736766e-17;0.10116832198743272;-0.994869323391895;83536.0;12743.0;50654.0;1861.0;865.0;11944.0;-4.0;677.0;4752.0;78744.0;83492.0;2013-03-15;9;83545.0;2.6;-4792.0;True;1
74;2013;0;1.0;6.123233995736766e-17;-0.10116832198743204;-0.9948693233918952;74086.0;8290.0;49338.0;4090.0;0.0;11927.0;-2.0;705.0;-296.0;74350.0;74052.0;2013-03-16;0;74096.0;5.1;264.0;False;0
75;2013;0;1.0;6.123233995736766e-17;-0.2993631229733582;-0.9541392564000488;68982.0;7949.0;50596.0;2590.0;0.0;12413.0;-2.0;724.0;-5332.0;74272.0;68938.0;2013-03-17;20;68992.0;6.4;5290.0;False;0
76;2013;0;1.0;6.123233995736766e-17;-0.4853019625310808;-0.8743466161445822;78535.0;12105.0;50575.0;2072.0;0.0;13303.0;-3.0;703.0;-254.0;78758.0;78501.0;2013-03-18;19;78545.0;5.4;223.0;False;0
77;2013;0;1.0;6.123233995736766e-17;-0.651372482722222;-0.7587581226927911;76203.0;11112.0;50604.0;1878.0;674.0;10839.0;-2.0;724.0;332.0;75831.0;76161.0;2013-03-19;9;76214.0;6.5;-372.0;True;1
78;2013;0;1.0;6.123233995736766e-17;-0.7907757369376986;-0.6121059825476627;74979.0;10110.0;50542.0;2224.0;762.0;13376.0;-87.0;701.0;-2695.0;77715.0;74933.0;2013-03-20;9;74989.0;6.9;2736.0;False;0
79;2013;0;1.0;6.123233995736766e-17;-0.8978045395707417;-0.44039415155763423;74254.0;9236.0;49448.0;951.0;885.0;11962.0;-2.0;719.0;1006.0;73201.0;74205.0;2013-03-21;9;74264.0;7.3;-1053.0;True;1
80;2013;0;1.0;6.123233995736766e-17;-0.9680771188662041;-0.2506525322587213;70935.0;7419.0;48399.0;3060.0;884.0;12998.0;-3.0;724.0;-2597.0;73484.0;70884.0;2013-03-22;9;70946.0;9.6;2549.0;False;0
81;2013;0;1.0;6.123233995736766e-17;-0.9987165071710528;-0.05064916883871355;62436.0;6298.0;46229.0;1326.0;1158.0;10742.0;-13.0;767.0;-4124.0;66520.0;62383.0;2013-03-23;13;62447.0;9.2;4084.0;False;0
82;2013;0;1.0;6.123233995736766e-17;-0.9884683243281114;0.15142777750457667;64549.0;6903.0;44676.0;2265.0;0.0;12546.0;-9.0;755.0;-2626.0;67145.0;64510.0;2013-03-24;20;64559.0;7.3;2596.0;False;0
83;2013;0;1.0;6.123233995736766e-17;-0.9377521321470804;0.3473052528448203;73352.0;10859.0;47203.0;1530.0;0.0;12745.0;-2.0;737.0;241.0;73074.0;73313.0;2013-03-25;19;73363.0;6.4;-278.0;True;1
84;2013;0;1.0;6.123233995736766e-17;-0.8486442574947509;0.5289640103269624;74319.0;11567.0;48640.0;986.0;0.0;13384.0;-2.0;756.0;-1049.0;75333.0;74282.0;2013-03-26;20;74329.0;5.5;1014.0;False;0
85;2013;0;1.0;6.123233995736766e-17;-0.72479278722912;0.6889669190756865;75061.0;10851.0;49713.0;590.0;1058.0;12762.0;-2.0;718.0;-676.0;75692.0;75014.0;2013-03-27;9;75072.0;5.3;631.0;False;0
86;2013;0;1.0;6.123233995736766e-17;-0.5712682150947924;0.8207634412072763;74742.0;14220.0;44919.0;970.0;0.0;13359.0;-3.0;702.0;539.0;74170.0;74706.0;2013-03-28;20;74752.0;5.2;-572.0;True;1
87;2013;0;1.0;6.123233995736766e-17;-0.3943558551133187;0.9189578116202306;74743.0;10004.0;50405.0;764.0;799.0;11462.0;-3.0;738.0;528.0;74172.0;74697.0;2013-03-29;9;74751.0;5.3;-571.0;True;1
88;2013;0;1.0;6.123233995736766e-17;-0.20129852008866114;0.9795299412524943;68589.0;7572.0;46173.0;2437.0;0.0;13470.0;-19.0;737.0;-1816.0;70389.0;68554.0;2013-03-30;20;68600.0;5.8;1800.0;False;0
89;2013;0;1.0;6.123233995736766e-17;-2.4492935982947064e-16;1.0;125443.0;13409.0;91870.0;3853.0;0.0;18392.0;-1750.0;1435.0;-1842.0;128959.0;125367.0;2013-03-31;3;66876.0;4.8;3516.0;False;0
90;2013;1;0.8660254037844387;-0.4999999999999998;0.20129852008866006;0.9795299412524945;65726.0;4835.0;47955.0;2446.0;0.0;11145.0;-371.0;706.0;-1033.0;67087.0;65683.0;2013-04-01;0;65733.0;5.4;1361.0;False;0
91;2013;1;0.8660254037844387;-0.4999999999999998;0.39435585511331855;0.9189578116202306;75753.0;9008.0;48447.0;2548.0;615.0;13987.0;-20.0;588.0;539.0;75193.0;75712.0;2013-04-02;9;75764.0;6.7;-560.0;True;1
92;2013;1;0.8660254037844387;-0.4999999999999998;0.5712682150947923;0.8207634412072763;75235.0;10490.0;48398.0;1304.0;529.0;12246.0;-20.0;570.0;1674.0;73537.0;75191.0;2013-04-03;9;75247.0;6.4;-1698.0;True;1
93;2013;1;0.8660254037844387;-0.4999999999999998;0.72479278722912;0.6889669190756866;75224.0;9069.0;48275.0;2723.0;420.0;14139.0;-20.0;553.0;20.0;75179.0;75179.0;2013-04-04;9;75236.0;6.0;-45.0;True;1
94;2013;1;0.8660254037844387;-0.4999999999999998;0.8486442574947509;0.5289640103269624;75673.0;9925.0;48201.0;2608.0;472.0;14321.0;-20.0;563.0;-443.0;76090.0;75627.0;2013-04-05;9;75686.0;5.7;417.0;False;0
95;2013;1;0.8660254037844387;-0.4999999999999998;0.9377521321470804;0.3473052528448203;69099.0;8277.0;45551.0;2170.0;1006.0;12489.0;-20.0;567.0;-991.0;70060.0;69049.0;2013-04-06;13;69109.0;5.5;961.0;False;0
96;2013;1;0.8660254037844387;-0.4999999999999998;0.9884683243281114;0.1514277775045767;66588.0;6858.0;45940.0;1517.0;0.0;11619.0;-20.0;578.0;57.0;66512.0;66549.0;2013-04-07;0;66599.0;6.6;-76.0;True;1
97;2013;1;0.8660254037844387;-0.4999999999999998;0.9987165071710528;-0.05064916883871264;72365.0;9444.0;46256.0;719.0;388.0;11785.0;-19.0;523.0;3218.0;69115.0;72314.0;2013-04-08;9;72376.0;7.7;-3250.0;True;1
98;2013;1;0.8660254037844387;-0.4999999999999998;0.9680771188662043;-0.2506525322587204;71484.0;8955.0;46124.0;3479.0;494.0;11165.0;-19.0;498.0;746.0;70715.0;71442.0;2013-04-09;9;71495.0;9.1;-769.0;True;1
99;2013;1;0.8660254037844387;-0.4999999999999998;0.8978045395707416;-0.4403941515576344;69242.0;10047.0;45586.0;2579.0;694.0;11683.0;-19.0;530.0;-1903.0;71119.0;69197.0;2013-04-10;9;69252.0;10.8;1877.0;False;0
100;2013;1;0.8660254037844387;-0.4999999999999998;0.7907757369376989;-0.6121059825476626;65865.0;7346.0;45386.0;3430.0;658.0;11119.0;-4.0;536.0;-2656.0;68475.0;65815.0;2013-04-11;10;65875.0;12.1;2610.0;False;0
101;2013;1;0.8660254037844387;-0.4999999999999998;0.6513724827222223;-0.758758122692791;65468.0;5959.0;45810.0;4902.0;726.0;12473.0;-4.0;570.0;-5015.0;70440.0;65421.0;2013-04-12;9;65478.0;11.2;4972.0;False;0
102;2013;1;0.8660254037844387;-0.4999999999999998;0.48530196253108104;-0.8743466161445821;59054.0;3540.0;44003.0;2894.0;0.0;10808.0;-61.0;601.0;-2765.0;61846.0;59020.0;2013-04-13;0;59065.0;11.9;2792.0;False;0
103;2013;1;0.8660254037844387;-0.4999999999999998;0.29936312297335804;-0.9541392564000488;54041.0;1374.0;41683.0;2699.0;4.0;11932.0;-69.0;605.0;-4223.0;58297.0;54005.0;2013-04-14;0;54049.0;16.5;4256.0;False;0
104;2013;1;0.8660254037844387;-0.4999999999999998;0.10116832198743272;-0.994869323391895;57076.0;6200.0;41953.0;549.0;1985.0;11358.0;-30.0;547.0;-5525.0;62592.0;57037.0;2013-04-15;12;57087.0;15.4;5516.0;False;0
105;2013;1;0.8660254037844387;-0.4999999999999998;-0.10116832198743204;-0.9948693233918952;57197.0;5655.0;42084.0;1701.0;2230.0;10057.0;-35.0;548.0;-5084.0;62275.0;57156.0;2013-04-16;13;57209.0;15.1;5078.0;False;0
106;2013;1;0.8660254037844387;-0.4999999999999998;-0.2993631229733582;-0.9541392564000488;56350.0;2262.0;44306.0;1266.0;2456.0;10260.0;-9.0;531.0;-4769.0;61081.0;56303.0;2013-04-17;12;56361.0;17.3;4731.0;False;0
107;2013;1;0.8660254037844387;-0.4999999999999998;-0.4853019625310808;-0.8743466161445822;56200.0;2422.0;44323.0;3686.0;1767.0;10230.0;-17.0;551.0;-6811.0;62979.0;56151.0;2013-04-18;12;56211.0;14.3;6779.0;False;0
108;2013;1;0.8660254037844387;-0.4999999999999998;-0.651372482722222;-0.7587581226927911;58345.0;2709.0;45292.0;1594.0;1423.0;13231.0;-12.0;591.0;-6529.0;64840.0;58299.0;2013-04-19;12;58356.0;10.3;6495.0;False;0
109;2013;1;0.8660254037844387;-0.4999999999999998;-0.7907757369376986;-0.6121059825476627;54741.0;1450.0;43065.0;3639.0;1691.0;10535.0;-168.0;605.0;-6122.0;60985.0;54695.0;2013-04-20;13;54751.0;8.8;6244.0;False;0
110;2013;1;0.8660254037844387;-0.4999999999999998;-0.8978045395707417;-0.44039415155763423;53609.0;994.0;42518.0;2181.0;0.0;11595.0;-19.0;625.0;-4320.0;57913.0;53574.0;2013-04-21;0;53619.0;9.6;4304.0;False;0
111;2013;1;0.8660254037844387;-0.4999999999999998;-0.9680771188662041;-0.2506525322587213;60115.0;4832.0;44807.0;796.0;2132.0;11734.0;-3.0;572.0;-4804.0;64873.0;60066.0;2013-04-22;12;60124.0;10.6;4758.0;False;0
